timestamp,open,high,low,close,volume
2024-08-15T23:59:59.999000Z,57617.35000000,57824.46000000,57484.54000000,57541.06000000,951.61401000
2024-08-16T00:59:59.999000Z,57541.05000000,57673.80000000,57355.00000000,57469.99000000,1048.25626000
2024-08-16T01:59:59.999000Z,57469.99000000,57616.00000000,57098.62000000,57540.96000000,646.17641000
2024-08-16T02:59:59.999000Z,57540.97000000,58517.47000000,57336.00000000,58199.99000000,1557.25516000
2024-08-16T03:59:59.999000Z,58199.98000000,58237.31000000,57801.00000000,57890.00000000,894.93645000
2024-08-16T04:59:59.999000Z,57890.00000000,58313.16000000,57800.47000000,58309.99000000,894.61517000
2024-08-16T05:59:59.999000Z,58310.00000000,58350.45000000,58122.95000000,58196.01000000,402.70872000
2024-08-16T06:59:59.999000Z,58196.01000000,58666.77000000,58059.73000000,58527.59000000,1113.53338000
2024-08-16T07:59:59.999000Z,58528.70000000,58562.97000000,58325.10000000,58456.99000000,833.49962000
2024-08-16T08:59:59.999000Z,58456.99000000,58600.00000000,58327.99000000,58360.00000000,495.81746000
2024-08-16T09:59:59.999000Z,58360.01000000,58683.47000000,58258.52000000,58672.51000000,789.20778000
2024-08-16T10:59:59.999000Z,58672.51000000,58672.76000000,58300.00000000,58433.95000000,502.53949000
2024-08-16T11:59:59.999000Z,58433.95000000,58625.56000000,58218.71000000,58400.00000000,663.19096000
2024-08-16T12:59:59.999000Z,58400.00000000,58509.95000000,57526.31000000,57868.13000000,1989.47459000
2024-08-16T13:59:59.999000Z,57868.80000000,58915.18000000,57750.00000000,58343.66000000,3043.10126000
2024-08-16T14:59:59.999000Z,58343.65000000,58472.87000000,57861.99000000,58018.86000000,2012.59046000
2024-08-16T15:59:59.999000Z,58018.85000000,58223.04000000,57647.05000000,58071.06000000,1203.27113000
2024-08-16T16:59:59.999000Z,58071.07000000,58728.39000000,58000.00000000,58563.18000000,1350.36722000
2024-08-16T17:59:59.999000Z,58563.18000000,59360.23000000,58385.13000000,59215.85000000,1703.01485000
2024-08-16T18:59:59.999000Z,59215.85000000,59570.01000000,59081.42000000,59467.00000000,2045.24539000
2024-08-16T19:59:59.999000Z,59467.01000000,59817.76000000,59410.25000000,59683.39000000,1865.31626000
2024-08-16T20:59:59.999000Z,59683.39000000,59715.69000000,59184.72000000,59257.06000000,936.40681000
2024-08-16T21:59:59.999000Z,59256.89000000,59314.91000000,58950.00000000,59023.98000000,560.59915000
2024-08-16T22:59:59.999000Z,59023.97000000,59178.21000000,58966.55000000,58966.56000000,422.90519000
2024-08-16T23:59:59.999000Z,58966.56000000,59047.21000000,58703.99000000,58874.60000000,636.81427000
2024-08-17T00:59:59.999000Z,58874.59000000,59259.90000000,58785.05000000,59187.25000000,629.17488000
2024-08-17T01:59:59.999000Z,59187.26000000,59389.18000000,59120.08000000,59248.49000000,520.90864000
2024-08-17T02:59:59.999000Z,59248.50000000,59339.72000000,59110.79000000,59146.36000000,300.25744000
2024-08-17T03:59:59.999000Z,59146.36000000,59178.00000000,59000.00000000,59158.37000000,319.61718000
2024-08-17T04:59:59.999000Z,59158.36000000,59263.47000000,59083.90000000,59216.74000000,332.94374000
2024-08-17T05:59:59.999000Z,59216.74000000,59247.03000000,59150.18000000,59163.17000000,231.18690000
2024-08-17T06:59:59.999000Z,59163.16000000,59220.20000000,59141.96000000,59158.18000000,194.96540000
2024-08-17T07:59:59.999000Z,59158.18000000,59261.21000000,59051.98000000,59248.00000000,347.74849000
2024-08-17T08:59:59.999000Z,59248.00000000,59287.85000000,59163.16000000,59279.08000000,292.68992000
2024-08-17T09:59:59.999000Z,59279.09000000,59477.16000000,59223.17000000,59326.34000000,441.96549000
2024-08-17T10:59:59.999000Z,59326.35000000,59346.33000000,59083.58000000,59106.40000000,332.29700000
2024-08-17T11:59:59.999000Z,59106.41000000,59189.43000000,59060.00000000,59137.12000000,260.05895000
2024-08-17T12:59:59.999000Z,59137.12000000,59267.79000000,59100.28000000,59230.07000000,216.65392000
2024-08-17T13:59:59.999000Z,59230.07000000,59442.89000000,59190.00000000,59324.28000000,459.60377000
2024-08-17T14:59:59.999000Z,59324.29000000,59571.99000000,59254.11000000,59535.37000000,355.43806000
2024-08-17T15:59:59.999000Z,59535.37000000,59654.90000000,59363.64000000,59388.11000000,459.16837000
2024-08-17T16:59:59.999000Z,59388.11000000,59700.00000000,59388.11000000,59610.10000000,355.94605000
2024-08-17T17:59:59.999000Z,59610.09000000,59669.95000000,59428.57000000,59428.57000000,381.31489000
2024-08-17T18:59:59.999000Z,59428.57000000,59471.18000000,59294.31000000,59417.67000000,245.57509000
2024-08-17T19:59:59.999000Z,59417.68000000,59541.93000000,59385.71000000,59473.19000000,174.17452000
2024-08-17T20:59:59.999000Z,59473.19000000,59500.00000000,59330.00000000,59397.12000000,179.64912000
2024-08-17T21:59:59.999000Z,59397.13000000,59429.79000000,59113.68000000,59303.80000000,293.07022000
2024-08-17T22:59:59.999000Z,59303.80000000,59348.38000000,59246.43000000,59314.19000000,164.32824000
2024-08-17T23:59:59.999000Z,59314.19000000,59492.00000000,59300.95000000,59491.99000000,232.99303000
2024-08-18T00:59:59.999000Z,59491.99000000,59747.77000000,59424.16000000,59678.93000000,421.67863000
2024-08-18T01:59:59.999000Z,59678.93000000,59690.99000000,59410.21000000,59435.95000000,230.17190000
2024-08-18T02:59:59.999000Z,59435.95000000,60259.01000000,59393.10000000,60126.00000000,1194.84789000
2024-08-18T03:59:59.999000Z,60125.99000000,60254.77000000,59300.00000000,59337.42000000,1003.95868000
2024-08-18T04:59:59.999000Z,59337.41000000,59499.99000000,59256.56000000,59456.00000000,496.05122000
2024-08-18T05:59:59.999000Z,59456.00000000,59698.00000000,59406.02000000,59490.00000000,429.44826000
2024-08-18T06:59:59.999000Z,59490.00000000,59623.97000000,59480.00000000,59595.99000000,227.12593000
2024-08-18T07:59:59.999000Z,59596.00000000,59678.40000000,59516.00000000,59573.39000000,368.75995000
2024-08-18T08:59:59.999000Z,59573.39000000,59717.89000000,59436.00000000,59706.02000000,341.48521000
2024-08-18T09:59:59.999000Z,59706.01000000,60125.99000000,59651.68000000,59880.00000000,625.30681000
2024-08-18T10:59:59.999000Z,59880.01000000,60200.00000000,59826.31000000,59870.73000000,1134.85926000
2024-08-18T11:59:59.999000Z,59870.72000000,60033.34000000,59759.04000000,60024.01000000,455.21640000
2024-08-18T12:59:59.999000Z,60024.00000000,60284.99000000,59892.98000000,59969.55000000,792.74575000
2024-08-18T13:59:59.999000Z,59969.56000000,60227.71000000,59826.31000000,59828.00000000,516.38036000
2024-08-18T14:59:59.999000Z,59828.01000000,59971.14000000,59669.85000000,59806.01000000,645.58452000
2024-08-18T15:59:59.999000Z,59806.00000000,59931.51000000,59700.67000000,59863.99000000,274.37716000
2024-08-18T16:59:59.999000Z,59863.99000000,59945.83000000,59766.30000000,59840.45000000,242.12455000
2024-08-18T17:59:59.999000Z,59840.45000000,59858.05000000,59377.14000000,59527.58000000,647.11206000
2024-08-18T18:59:59.999000Z,59527.58000000,59623.97000000,59468.19000000,59602.17000000,286.59077000
2024-08-18T19:59:59.999000Z,59602.18000000,59756.00000000,59511.79000000,59708.38000000,235.22316000
2024-08-18T20:59:59.999000Z,59708.38000000,59869.77000000,59682.63000000,59814.53000000,270.88956000
2024-08-18T21:59:59.999000Z,59814.53000000,59814.53000000,59311.14000000,59439.33000000,464.86074000
2024-08-18T22:59:59.999000Z,59439.33000000,59577.88000000,59350.00000000,59350.00000000,315.50332000
2024-08-18T23:59:59.999000Z,59350.00000000,59407.61000000,58408.92000000,58427.35000000,2014.55508000
2024-08-19T00:59:59.999000Z,58427.35000000,58710.00000000,58210.03000000,58346.03000000,2258.26711000
2024-08-19T01:59:59.999000Z,58346.03000000,58630.00000000,58216.33000000,58564.00000000,1674.85658000
2024-08-19T02:59:59.999000Z,58564.00000000,58748.00000000,58427.07000000,58670.51000000,571.95643000
2024-08-19T03:59:59.999000Z,58670.51000000,58763.83000000,58561.87000000,58736.85000000,481.87935000
2024-08-19T04:59:59.999000Z,58736.85000000,58746.00000000,58450.00000000,58582.00000000,446.59763000
2024-08-19T05:59:59.999000Z,58581.99000000,58612.00000000,58359.50000000,58475.18000000,597.59200000
2024-08-19T06:59:59.999000Z,58475.19000000,58660.84000000,58388.85000000,58570.00000000,470.28750000
2024-08-19T07:59:59.999000Z,58570.00000000,58745.82000000,58500.00000000,58502.19000000,563.15490000
2024-08-19T08:59:59.999000Z,58502.19000000,58660.85000000,58403.16000000,58608.27000000,555.99622000
2024-08-19T09:59:59.999000Z,58608.28000000,58671.38000000,57965.60000000,58006.59000000,1680.68671000
2024-08-19T10:59:59.999000Z,58006.60000000,58199.28000000,57787.30000000,58046.01000000,1538.43823000
2024-08-19T11:59:59.999000Z,58046.01000000,58520.21000000,57984.18000000,58396.95000000,968.93626000
2024-08-19T12:59:59.999000Z,58396.94000000,58520.13000000,58264.00000000,58412.00000000,536.51605000
2024-08-19T13:59:59.999000Z,58412.01000000,58970.00000000,58029.77000000,58199.99000000,2044.11579000
2024-08-19T14:59:59.999000Z,58200.00000000,58633.34000000,58075.49000000,58617.42000000,1293.04771000
2024-08-19T15:59:59.999000Z,58617.42000000,58777.00000000,58510.01000000,58539.24000000,754.64022000
2024-08-19T16:59:59.999000Z,58539.25000000,58716.11000000,58380.00000000,58705.99000000,651.87865000
2024-08-19T17:59:59.999000Z,58706.00000000,59290.00000000,58555.92000000,59021.61000000,1384.41843000
2024-08-19T18:59:59.999000Z,59021.61000000,59235.93000000,58732.00000000,59011.99000000,654.64785000
2024-08-19T19:59:59.999000Z,59012.00000000,59130.83000000,58873.87000000,58967.53000000,478.53320000
2024-08-19T20:59:59.999000Z,58967.54000000,59342.11000000,58914.00000000,59080.01000000,682.11094000
2024-08-19T21:59:59.999000Z,59080.02000000,59242.74000000,58967.53000000,58967.54000000,596.81780000
2024-08-19T22:59:59.999000Z,58967.54000000,59280.01000000,58967.54000000,59241.00000000,549.13208000
2024-08-19T23:59:59.999000Z,59240.99000000,59617.63000000,59089.95000000,59438.50000000,1374.80487000
2024-08-20T00:59:59.999000Z,59438.50000000,60643.51000000,59363.31000000,60482.78000000,3181.00267000
2024-08-20T01:59:59.999000Z,60482.77000000,60910.55000000,60378.02000000,60446.03000000,1770.45828000
2024-08-20T02:59:59.999000Z,60446.04000000,60552.64000000,60336.97000000,60528.83000000,792.76049000
2024-08-20T03:59:59.999000Z,60528.84000000,60619.19000000,60422.37000000,60619.18000000,648.12493000
2024-08-20T04:59:59.999000Z,60619.19000000,61000.00000000,60576.06000000,60865.61000000,1772.25079000
2024-08-20T05:59:59.999000Z,60865.61000000,61400.00000000,60860.01000000,61119.99000000,1810.14308000
2024-08-20T06:59:59.999000Z,61120.00000000,61144.02000000,60938.00000000,60960.84000000,799.15334000
2024-08-20T07:59:59.999000Z,60960.84000000,61020.74000000,60799.81000000,60924.33000000,894.38912000
2024-08-20T08:59:59.999000Z,60924.33000000,60947.40000000,60679.36000000,60765.13000000,998.77224000
2024-08-20T09:59:59.999000Z,60765.14000000,60975.00000000,60752.30000000,60856.04000000,630.87196000
2024-08-20T10:59:59.999000Z,60856.04000000,60878.01000000,60668.30000000,60716.01000000,492.57450000
2024-08-20T11:59:59.999000Z,60716.01000000,60734.91000000,60401.90000000,60518.82000000,1086.55870000
2024-08-20T12:59:59.999000Z,60518.83000000,60752.25000000,60502.83000000,60693.71000000,825.73743000
2024-08-20T13:59:59.999000Z,60693.72000000,60955.99000000,60324.33000000,60891.99000000,1511.42527000
2024-08-20T14:59:59.999000Z,60892.00000000,60904.00000000,59446.03000000,59461.80000000,4267.15555000
2024-08-20T15:59:59.999000Z,59461.81000000,59483.52000000,58680.01000000,58825.53000000,3840.52655000
2024-08-20T16:59:59.999000Z,58825.53000000,59046.76000000,58548.23000000,58801.15000000,1468.04254000
2024-08-20T17:59:59.999000Z,58801.15000000,59059.84000000,58681.40000000,59039.48000000,599.95694000
2024-08-20T18:59:59.999000Z,59039.47000000,59479.80000000,59000.00000000,59191.45000000,1065.47526000
2024-08-20T19:59:59.999000Z,59191.45000000,59597.28000000,59137.78000000,59511.99000000,544.56764000
2024-08-20T20:59:59.999000Z,59512.00000000,59722.72000000,59285.71000000,59317.57000000,724.21595000
2024-08-20T21:59:59.999000Z,59317.58000000,59331.01000000,58802.35000000,59296.94000000,901.43638000
2024-08-20T22:59:59.999000Z,59296.94000000,59545.51000000,59238.08000000,59368.00000000,461.98957000
2024-08-20T23:59:59.999000Z,59368.00000000,59402.64000000,58992.81000000,59013.80000000,389.85630000
2024-08-21T00:59:59.999000Z,59013.80000000,59279.96000000,58954.99000000,58989.00000000,612.37826000
2024-08-21T01:59:59.999000Z,58989.00000000,59281.58000000,58783.47000000,59281.58000000,659.71496000
2024-08-21T02:59:59.999000Z,59281.57000000,59519.99000000,59253.12000000,59363.32000000,648.06025000
2024-08-21T03:59:59.999000Z,59363.32000000,59419.49000000,59209.87000000,59320.00000000,444.35025000
2024-08-21T04:59:59.999000Z,59320.00000000,59406.21000000,59183.13000000,59358.00000000,296.07758000
2024-08-21T05:59:59.999000Z,59357.99000000,59404.97000000,59292.64000000,59379.99000000,373.88885000
2024-08-21T06:59:59.999000Z,59379.99000000,59739.52000000,59364.10000000,59627.32000000,813.29793000
2024-08-21T07:59:59.999000Z,59627.32000000,59735.99000000,59580.00000000,59712.00000000,533.99979000
2024-08-21T08:59:59.999000Z,59711.99000000,59924.13000000,59231.33000000,59443.00000000,1071.73137000
2024-08-21T09:59:59.999000Z,59443.00000000,59508.00000000,59085.88000000,59290.51000000,979.21548000
2024-08-21T10:59:59.999000Z,59290.51000000,59484.40000000,59210.48000000,59468.40000000,481.17914000
2024-08-21T11:59:59.999000Z,59468.40000000,59509.34000000,59254.47000000,59361.14000000,399.07490000
2024-08-21T12:59:59.999000Z,59361.14000000,59600.00000000,59265.77000000,59506.90000000,711.51803000
2024-08-21T13:59:59.999000Z,59506.90000000,60100.00000000,58850.00000000,59928.00000000,2610.70655000
2024-08-21T14:59:59.999000Z,59928.01000000,60201.98000000,59193.66000000,59410.41000000,3616.50419000
2024-08-21T15:59:59.999000Z,59410.41000000,59782.97000000,59300.99000000,59511.80000000,1069.51671000
2024-08-21T16:59:59.999000Z,59511.79000000,59947.36000000,59375.00000000,59885.58000000,1038.66262000
2024-08-21T17:59:59.999000Z,59885.58000000,60046.00000000,59708.04000000,59928.42000000,703.95841000
2024-08-21T18:59:59.999000Z,59928.42000000,60831.90000000,59843.23000000,60771.28000000,1989.87165000
2024-08-21T19:59:59.999000Z,60771.28000000,61625.20000000,60588.64000000,61570.00000000,3404.80333000
2024-08-21T20:59:59.999000Z,61570.00000000,61820.93000000,60902.13000000,61236.00000000,2736.96402000
2024-08-21T21:59:59.999000Z,61236.00000000,61499.93000000,60928.00000000,61235.97000000,1109.71897000
2024-08-21T22:59:59.999000Z,61235.97000000,61500.00000000,61173.51000000,61176.47000000,624.24182000
2024-08-21T23:59:59.999000Z,61176.47000000,61300.01000000,61002.17000000,61156.03000000,1054.20714000
2024-08-22T00:59:59.999000Z,61156.03000000,61229.00000000,60811.07000000,60818.15000000,697.77129000
2024-08-22T01:59:59.999000Z,60818.15000000,60995.96000000,60724.79000000,60970.00000000,664.60511000
2024-08-22T02:59:59.999000Z,60970.00000000,60970.01000000,59724.87000000,60186.48000000,1774.35461000
2024-08-22T03:59:59.999000Z,60186.49000000,60624.00000000,60074.00000000,60548.90000000,972.81011000
2024-08-22T04:59:59.999000Z,60548.90000000,60850.00000000,60459.98000000,60834.52000000,853.58077000
2024-08-22T05:59:59.999000Z,60834.53000000,60834.53000000,60602.45000000,60724.00000000,507.77932000
2024-08-22T06:59:59.999000Z,60724.01000000,60944.53000000,60682.41000000,60762.91000000,554.46896000
2024-08-22T07:59:59.999000Z,60762.92000000,61114.23000000,60708.69000000,60984.31000000,761.04674000
2024-08-22T08:59:59.999000Z,60984.31000000,61112.00000000,60859.79000000,60926.81000000,740.93955000
2024-08-22T09:59:59.999000Z,60926.81000000,60976.32000000,60802.38000000,60887.98000000,541.86058000
2024-08-22T10:59:59.999000Z,60887.99000000,61400.00000000,60827.12000000,61350.01000000,807.95803000
2024-08-22T11:59:59.999000Z,61350.02000000,61382.24000000,61097.59000000,61336.09000000,1008.84315000
2024-08-22T12:59:59.999000Z,61336.09000000,61398.18000000,60772.12000000,60879.19000000,1784.93315000
2024-08-22T13:59:59.999000Z,60879.19000000,60934.03000000,60394.64000000,60815.99000000,1767.72909000
2024-08-22T14:59:59.999000Z,60816.00000000,60854.28000000,60300.00000000,60510.48000000,1756.83797000
2024-08-22T15:59:59.999000Z,60510.48000000,60833.00000000,60100.00000000,60407.40000000,1539.81542000
2024-08-22T16:59:59.999000Z,60407.39000000,60600.20000000,60281.02000000,60329.70000000,791.08987000
2024-08-22T17:59:59.999000Z,60329.70000000,60512.01000000,60142.85000000,60164.70000000,622.62683000
2024-08-22T18:59:59.999000Z,60164.70000000,60566.51000000,60131.00000000,60331.16000000,609.78843000
2024-08-22T19:59:59.999000Z,60331.16000000,60439.11000000,60154.78000000,60308.00000000,640.16244000
2024-08-22T20:59:59.999000Z,60307.99000000,60691.20000000,60288.00000000,60680.01000000,824.09940000
2024-08-22T21:59:59.999000Z,60680.00000000,60707.88000000,60439.78000000,60545.47000000,388.49711000
2024-08-22T22:59:59.999000Z,60545.46000000,60609.80000000,60400.00000000,60435.05000000,324.00458000
2024-08-22T23:59:59.999000Z,60435.04000000,60462.56000000,60297.50000000,60375.84000000,305.60337000
2024-08-23T00:59:59.999000Z,60375.83000000,60968.24000000,60342.14000000,60726.16000000,824.57505000
2024-08-23T01:59:59.999000Z,60726.17000000,60855.77000000,60603.99000000,60768.45000000,491.11811000
2024-08-23T02:59:59.999000Z,60768.45000000,60806.74000000,60618.00000000,60625.70000000,502.98931000
2024-08-23T03:59:59.999000Z,60625.69000000,60689.40000000,60572.94000000,60593.31000000,365.69223000
2024-08-23T04:59:59.999000Z,60593.31000000,60742.85000000,60582.68000000,60707.51000000,537.65592000
2024-08-23T05:59:59.999000Z,60707.52000000,61089.60000000,60707.51000000,60856.26000000,825.62287000
2024-08-23T06:59:59.999000Z,60856.26000000,61367.74000000,60832.27000000,61189.58000000,963.67862000
2024-08-23T07:59:59.999000Z,61189.59000000,61259.93000000,60937.97000000,61069.27000000,610.29337000
2024-08-23T08:59:59.999000Z,61069.26000000,61322.66000000,61036.84000000,61321.40000000,594.03020000
2024-08-23T09:59:59.999000Z,61321.40000000,61337.57000000,61003.00000000,61022.13000000,593.42725000
2024-08-23T10:59:59.999000Z,61022.12000000,61166.01000000,61007.17000000,61060.75000000,371.99579000
2024-08-23T11:59:59.999000Z,61060.75000000,61079.04000000,60691.11000000,60741.68000000,754.07451000
2024-08-23T12:59:59.999000Z,60741.68000000,61217.39000000,60741.68000000,61146.58000000,750.19091000
2024-08-23T13:59:59.999000Z,61146.59000000,61175.60000000,60881.34000000,61119.99000000,1070.75883000
2024-08-23T14:59:59.999000Z,61119.99000000,62320.36000000,60802.36000000,60994.91000000,7401.52477000
2024-08-23T15:59:59.999000Z,60994.91000000,61778.76000000,60916.41000000,61533.05000000,2404.42812000
2024-08-23T16:59:59.999000Z,61533.04000000,61828.82000000,61349.99000000,61731.99000000,1071.22153000
2024-08-23T17:59:59.999000Z,61731.99000000,63015.99000000,61616.02000000,62999.89000000,3272.80400000
2024-08-23T18:59:59.999000Z,62999.88000000,63411.23000000,62659.09000000,63152.60000000,3836.82331000
2024-08-23T19:59:59.999000Z,63152.59000000,63819.16000000,63000.01000000,63628.84000000,3322.52116000
2024-08-23T20:59:59.999000Z,63628.84000000,63818.21000000,63484.18000000,63627.74000000,1175.41217000
2024-08-23T21:59:59.999000Z,63627.74000000,64777.00000000,63598.96000000,64392.58000000,2659.84528000
2024-08-23T22:59:59.999000Z,64392.58000000,64955.00000000,63850.00000000,64084.96000000,1980.78779000
2024-08-23T23:59:59.999000Z,64084.95000000,64318.93000000,63836.69000000,64037.24000000,1736.59979000
2024-08-24T00:59:59.999000Z,64037.24000000,64206.70000000,63816.05000000,63961.78000000,990.20813000
2024-08-24T01:59:59.999000Z,63961.79000000,64006.40000000,63626.58000000,63836.48000000,754.58663000
2024-08-24T02:59:59.999000Z,63836.49000000,64000.00000000,63788.80000000,63949.99000000,492.89746000
2024-08-24T03:59:59.999000Z,63949.99000000,63990.00000000,63759.01000000,63832.01000000,853.72101000
2024-08-24T04:59:59.999000Z,63832.00000000,63986.00000000,63822.00000000,63897.61000000,412.12908000
2024-08-24T05:59:59.999000Z,63897.61000000,64032.95000000,63860.61000000,63987.98000000,665.56607000
2024-08-24T06:59:59.999000Z,63987.98000000,64277.43000000,63924.56000000,64048.00000000,1078.40628000
2024-08-24T07:59:59.999000Z,64048.00000000,64332.00000000,64048.00000000,64315.00000000,687.08796000
2024-08-24T08:59:59.999000Z,64315.00000000,64450.63000000,64144.50000000,64416.00000000,551.68752000
2024-08-24T09:59:59.999000Z,64416.00000000,64494.50000000,64200.00000000,64328.66000000,530.49253000
2024-08-24T10:59:59.999000Z,64328.65000000,64382.36000000,64098.00000000,64117.76000000,570.99589000
2024-08-24T11:59:59.999000Z,64117.77000000,64186.67000000,63868.00000000,63905.01000000,704.72227000
2024-08-24T12:59:59.999000Z,63905.00000000,64180.00000000,63902.00000000,64086.99000000,673.82206000
2024-08-24T13:59:59.999000Z,64086.99000000,64244.00000000,63961.25000000,64221.49000000,613.01605000
2024-08-24T14:59:59.999000Z,64221.50000000,64228.89000000,64013.03000000,64171.84000000,435.57022000
2024-08-24T15:59:59.999000Z,64171.84000000,64171.84000000,63872.00000000,63976.00000000,571.55586000
2024-08-24T16:59:59.999000Z,63976.00000000,64413.01000000,63903.58000000,64298.01000000,1010.63731000
2024-08-24T17:59:59.999000Z,64298.01000000,64298.01000000,63951.97000000,64050.99000000,646.06987000
2024-08-24T18:59:59.999000Z,64051.00000000,64444.00000000,63938.00000000,64223.06000000,979.61184000
2024-08-24T19:59:59.999000Z,64223.06000000,64372.00000000,64210.60000000,64210.60000000,238.47032000
2024-08-24T20:59:59.999000Z,64210.60000000,64328.00000000,64123.77000000,64131.00000000,347.97182000
2024-08-24T21:59:59.999000Z,64131.00000000,64172.01000000,63531.00000000,63612.37000000,919.93156000
2024-08-24T22:59:59.999000Z,63612.36000000,64000.00000000,63570.00000000,63833.98000000,805.85726000
2024-08-24T23:59:59.999000Z,63833.98000000,64163.62000000,63796.41000000,64157.01000000,322.14116000
2024-08-25T00:59:59.999000Z,64157.02000000,64507.04000000,64107.16000000,64175.99000000,1152.61806000
2024-08-25T01:59:59.999000Z,64175.98000000,64376.69000000,64042.42000000,64150.08000000,597.68105000
2024-08-25T02:59:59.999000Z,64150.08000000,64269.00000000,64102.50000000,64137.00000000,342.76349000
2024-08-25T03:59:59.999000Z,64137.00000000,64170.00000000,64000.00000000,64101.01000000,530.18477000
2024-08-25T04:59:59.999000Z,64101.01000000,64161.00000000,64000.00000000,64150.99000000,320.06289000
2024-08-25T05:59:59.999000Z,64151.00000000,64196.00000000,64100.01000000,64137.50000000,318.99046000
2024-08-25T06:59:59.999000Z,64137.50000000,64163.64000000,63976.82000000,63994.00000000,330.76798000
2024-08-25T07:59:59.999000Z,63994.00000000,64038.00000000,63785.76000000,63868.26000000,675.62000000
2024-08-25T08:59:59.999000Z,63868.27000000,64010.00000000,63806.00000000,63931.00000000,395.31490000
2024-08-25T09:59:59.999000Z,63931.00000000,63978.00000000,63773.27000000,63861.31000000,517.92750000
2024-08-25T10:59:59.999000Z,63861.30000000,63932.00000000,63787.50000000,63881.01000000,368.20509000
2024-08-25T11:59:59.999000Z,63881.02000000,64009.83000000,63870.73000000,63873.91000000,447.23263000
2024-08-25T12:59:59.999000Z,63873.92000000,63940.00000000,63805.00000000,63924.00000000,252.02697000
2024-08-25T13:59:59.999000Z,63923.99000000,64167.00000000,63851.34000000,64082.02000000,613.96041000
2024-08-25T14:59:59.999000Z,64082.03000000,64251.00000000,64082.02000000,64148.01000000,584.35901000
2024-08-25T15:59:59.999000Z,64148.00000000,64288.00000000,64086.00000000,64132.16000000,383.87031000
2024-08-25T16:59:59.999000Z,64132.17000000,64201.00000000,64000.00000000,64033.99000000,331.81574000
2024-08-25T17:59:59.999000Z,64033.99000000,64162.94000000,64024.00000000,64140.99000000,310.62121000
2024-08-25T18:59:59.999000Z,64141.00000000,64248.66000000,64065.25000000,64166.99000000,312.63719000
2024-08-25T19:59:59.999000Z,64166.99000000,64210.05000000,64145.13000000,64187.41000000,163.54754000
2024-08-25T20:59:59.999000Z,64187.42000000,64264.00000000,64122.49000000,64206.99000000,256.83345000
2024-08-25T21:59:59.999000Z,64207.00000000,64572.00000000,64206.99000000,64383.73000000,798.13298000
2024-08-25T22:59:59.999000Z,64383.73000000,64616.00000000,64279.12000000,64482.01000000,542.03129000
2024-08-25T23:59:59.999000Z,64482.00000000,65000.00000000,64200.00000000,64220.00000000,1758.27485000
2024-08-26T00:59:59.999000Z,64219.99000000,64481.00000000,63891.00000000,64111.01000000,947.63480000
2024-08-26T01:59:59.999000Z,64111.01000000,64196.00000000,63890.94000000,63939.98000000,628.23778000
2024-08-26T02:59:59.999000Z,63939.98000000,64071.60000000,63790.00000000,64070.00000000,539.50265000
2024-08-26T03:59:59.999000Z,64070.00000000,64121.00000000,64004.00000000,64114.99000000,362.07039000
2024-08-26T04:59:59.999000Z,64115.00000000,64205.31000000,63948.00000000,64019.00000000,325.83820000
2024-08-26T05:59:59.999000Z,64019.00000000,64050.00000000,63885.00000000,63950.01000000,423.63548000
2024-08-26T06:59:59.999000Z,63950.01000000,64012.92000000,63420.00000000,63728.44000000,1288.02400000
2024-08-26T07:59:59.999000Z,63728.43000000,63867.84000000,63575.00000000,63627.01000000,735.13817000
2024-08-26T08:59:59.999000Z,63627.01000000,63868.00000000,63595.39000000,63738.00000000,511.11937000
2024-08-26T09:59:59.999000Z,63737.99000000,63875.81000000,63220.95000000,63856.99000000,1076.07648000
2024-08-26T10:59:59.999000Z,63857.00000000,64039.20000000,63733.28000000,63780.00000000,811.05712000
2024-08-26T11:59:59.999000Z,63780.01000000,63996.77000000,63739.39000000,63859.00000000,484.09348000
2024-08-26T12:59:59.999000Z,63859.00000000,63958.95000000,63464.00000000,63633.00000000,679.77337000
2024-08-26T13:59:59.999000Z,63633.00000000,63873.00000000,63500.00000000,63766.00000000,1006.49967000
2024-08-26T14:59:59.999000Z,63766.00000000,63874.34000000,63125.53000000,63500.60000000,1976.77515000
2024-08-26T15:59:59.999000Z,63500.60000000,63635.00000000,63061.00000000,63532.53000000,1295.22278000
2024-08-26T16:59:59.999000Z,63532.54000000,63826.00000000,63412.06000000,63705.00000000,913.46553000
2024-08-26T17:59:59.999000Z,63705.00000000,63878.78000000,63204.00000000,63375.99000000,983.69834000
2024-08-26T18:59:59.999000Z,63376.00000000,63702.85000000,63192.04000000,63643.94000000,899.31418000
2024-08-26T19:59:59.999000Z,63643.94000000,63703.00000000,63252.01000000,63342.99000000,690.61114000
2024-08-26T20:59:59.999000Z,63342.99000000,63557.58000000,63202.71000000,63417.01000000,572.74237000
2024-08-26T21:59:59.999000Z,63417.00000000,63423.89000000,62838.00000000,63155.81000000,1226.02546000
2024-08-26T22:59:59.999000Z,63155.82000000,63280.00000000,62888.24000000,62973.01000000,510.56933000
2024-08-26T23:59:59.999000Z,62973.01000000,63168.00000000,62800.00000000,62834.00000000,582.92752000
2024-08-27T00:59:59.999000Z,62834.00000000,63050.00000000,62657.00000000,62722.00000000,1059.42323000
2024-08-27T01:59:59.999000Z,62722.00000000,63212.00000000,62688.15000000,62994.80000000,1116.54789000
